date,value,ma_value,lg_ma_value,OT
2022/01/01 13:00,0.1465798045602606,0.0,0.6481620540084607,0.1465798045602606
2022/01/01 14:00,0.08360477741585234,0.0,0.6086158032802099,0.08360477741585234
2022/01/01 15:00,0.11834961997828448,0.0,0.6908513402070242,0.11834961997828448
2022/01/01 16:00,0.023887079261672096,0.0,0.7792822983302791,0.023887079261672096
2022/01/01 17:00,0.004343105320304018,0.0,0.8523814073062231,0.004343105320304018
2022/01/01 18:00,0.01737242128121607,0.10695652173913044,0.8883543172657354,0.01737242128121607
2022/01/01 19:00,0.057546145494028235,0.08313043478260869,0.9205871511608492,0.057546145494028235
2022/01/01 20:00,0.2975027144408252,0.14034782608695653,0.9423432144065437,0.2975027144408252
2022/01/01 21:00,0.5146579804560261,0.24695652173913044,0.9524659631408666,0.5146579804560261
2022/01/01 22:00,0.5689467969598263,0.391304347826087,0.9482795088456956,0.5689467969598263
2022/01/01 23:00,0.3811074918566775,0.4921739130434783,0.9369926721889066,0.3811074918566775
2022/01/02 00:00,0.4364820846905538,0.6034782608695652,0.9437180976048143,0.4364820846905538
2022/01/02 01:00,0.3930510314875136,0.6939130434782609,0.9553981783346461,0.3930510314875136
2022/01/02 02:00,0.4701411509229099,0.7391304347826088,0.9771274302914577,0.4701411509229099
2022/01/02 03:00,0.4419109663409338,0.72,0.9775485951060172,0.4419109663409338
2022/01/02 04:00,0.38219326818675353,0.671304347826087,0.9765464818331766,0.38219326818675353
2022/01/02 05:00,0.49077090119435396,0.6991304347826087,0.9714925384797549,0.49077090119435396
2022/01/02 06:00,0.6384364820846906,0.7530434782608696,0.953571956616067,0.6384364820846906
2022/01/02 07:00,0.8110749185667753,0.8660869565217392,0.9177682747785121,0.8110749185667753
2022/01/02 08:00,0.47882736156351796,0.8678260869565217,0.8575373797210812,0.47882736156351796
2022/01/02 09:00,0.4212812160694897,0.8626086956521739,0.8042523704922052,0.4212812160694897
2022/01/02 10:00,0.28013029315960913,0.8347826086956522,0.7288000374773245,0.28013029315960913
2022/01/02 11:00,0.15418023887079263,0.7443478260869566,0.6502799548826121,0.15418023887079263
2022/01/02 12:00,0.07057546145494029,0.5930434782608696,0.5875252699441288,0.07057546145494029
2022/01/02 13:00,0.10423452768729642,0.40521739130434786,0.5594612535981334,0.10423452768729642
2022/01/02 14:00,0.04343105320304017,0.2886956521739131,0.5437123549736297,0.04343105320304017
2022/01/02 15:00,0.00977198697068404,0.1791304347826087,0.6831900893203466,0.00977198697068404
2022/01/02 16:00,0.01737242128121607,0.10834782608695652,0.8232951995658124,0.01737242128121607
2022/01/02 17:00,0.020629750271444085,0.07269565217391304,0.8611037115898353,0.020629750271444085
2022/01/02 18:00,0.026058631921824105,0.06086956521739131,0.8942655859753059,0.026058631921824105
2022/01/02 19:00,0.08251900108577634,0.0551304347826087,0.9220152935204936,0.08251900108577634
2022/01/02 20:00,0.3376764386536374,0.13356521739130434,0.9381449844057537,0.3376764386536374
2022/01/02 21:00,0.7285559174809989,0.32521739130434785,0.9491005621299022,0.7285559174809989
2022/01/02 22:00,0.3485342019543974,0.4139130434782609,0.9380098554663044,0.3485342019543974
2022/01/02 23:00,0.38436482084690554,0.511304347826087,0.9392889192044587,0.38436482084690554
2022/01/03 00:00,0.3952225841476656,0.6104347826086957,0.9446280578287743,0.3952225841476656
2022/01/03 01:00,0.32899022801302935,0.6747826086956522,0.9690699095188875,0.32899022801302935
2022/01/03 02:00,0.5200868621064061,0.7234782608695652,0.9888566508596731,0.5200868621064061
2022/01/03 03:00,0.5439739413680782,0.6747826086956522,0.9873324745409053,0.5439739413680782
2022/01/03 04:00,0.3691639522258415,0.68,0.9858931419999581,0.3691639522258415
2022/01/03 05:00,0.47231270358306193,0.7043478260869566,0.9845411348309173,0.47231270358306193
2022/01/03 06:00,0.8382193268186754,0.822608695652174,0.9730150158359488,0.8382193268186754
2022/01/03 07:00,0.741585233441911,0.9321739130434783,0.9326472143452202,0.741585233441911
2022/01/03 08:00,0.48642779587404994,0.9234782608695653,0.8856436041816388,0.48642779587404994
2022/01/03 09:00,0.512486427795874,0.9147826086956522,0.8399025058243935,0.512486427795874
2022/01/03 10:00,0.3398479913137894,0.9078260869565218,0.7716881751252301,0.3398479913137894
2022/01/03 11:00,0.23235613463626495,0.8434782608695652,0.7003145718881876,0.23235613463626495
2022/01/03 12:00,0.1237785016286645,0.6521739130434783,0.6262333951513311,0.1237785016286645
2022/01/03 13:00,0.11074918566775245,0.48347826086956525,0.5737763600606012,0.11074918566775245
2022/01/03 14:00,0.029315960912052116,0.3617391304347826,0.566064641760605,0.029315960912052116
2022/01/03 15:00,0.035830618892508145,0.23478260869565218,0.7057308576891312,0.035830618892508145
2022/01/03 16:00,0.01954397394136808,0.14904347826086958,0.8362028037631155,0.01954397394136808
2022/01/03 17:00,0.02280130293159609,0.09304347826086957,0.8808574182719009,0.02280130293159609
2022/01/03 18:00,0.0249728555917481,0.06660869565217391,0.9203604655667177,0.0249728555917481
2022/01/03 19:00,0.0988056460369164,0.06347826086956522,0.9514762889987831,0.0988056460369164
2022/01/03 20:00,0.3691639522258415,0.1542608695652174,0.9713832244233285,0.3691639522258415
2022/01/03 21:00,0.7817589576547231,0.35304347826086957,0.9863412420200567,0.7817589576547231
