date,value,ma_value,lg_ma_value,OT
2022/01/01 12:00,0.0010935960019293836,0.0,0.8717361740808478,0.0010935960019293836
2022/01/01 13:00,0.002301929521547468,0.0,0.9012317740540121,0.002301929521547468
2022/01/01 14:00,0.000739429280662014,0.0,0.9154783343747338,0.000739429280662014
2022/01/01 15:00,0.0009060959730231291,0.0,0.9251633534557492,0.0009060959730231291
2022/01/01 16:00,0.0012081793529276502,0.0,0.9384154817216926,0.0012081793529276502
2022/01/01 17:00,0.0017863044420552679,0.0,0.9553317458617454,0.0017863044420552679
2022/01/01 18:00,0.020468598988909008,0.0,0.9605359725309234,0.020468598988909008
2022/01/01 19:00,0.04348943587128803,0.0,0.9642136521326795,0.04348943587128803
2022/01/01 20:00,0.0932290268728083,0.07736263736263736,0.9638192063117097,0.0932290268728083
2022/01/01 21:00,0.13333319972220162,0.13956043956043956,0.9638192063117097,0.13333319972220162
2022/01/01 22:00,0.0999998612499786,0.1852747252747253,0.9638192063117097,0.0999998612499786
2022/01/01 23:00,0.08489569225475256,0.22417582417582418,0.976047357454383,0.08489569225475256
2022/01/02 00:00,0.14583320164928523,0.2923076923076923,0.9880184972603283,0.14583320164928523
2022/01/02 01:00,0.2515623846158676,0.410989010989011,0.989294442282686,0.2515623846158676
2022/01/02 02:00,0.09739569418183619,0.454945054945055,0.9897627970348877,0.09739569418183619
2022/01/02 03:00,0.09427069370006527,0.49010989010989015,0.9875177660502321,0.09427069370006527
2022/01/02 04:00,0.03531235127732082,0.48571428571428577,0.9848053052824255,0.03531235127732082
2022/01/02 05:00,0.0932290268728083,0.48571428571428577,0.9865860381879593,0.0932290268728083
2022/01/02 06:00,0.13333319972220162,0.48571428571428577,0.9837031657332572,0.13333319972220162
2022/01/02 07:00,0.38593740533201665,0.6197802197802198,0.9791642603620301,0.38593740533201665
2022/01/02 08:00,0.441145747176636,0.7868131868131869,0.9630986566918656,0.441145747176636
2022/01/02 09:00,0.18906237498044945,0.8065934065934066,0.9349263167725359,0.18906237498044945
2022/01/02 10:00,0.26770822043835063,0.8153846153846155,0.9155164692500917,0.26770822043835063
2022/01/02 11:00,0.021354015792077432,0.778021978021978,0.8761325419292899,0.021354015792077432
2022/01/02 12:00,0.006822763551842714,0.7384615384615385,0.8885203824871307,0.006822763551842714
2022/01/02 13:00,0.09218736004555134,0.7648351648351649,0.9220080891662125,0.09218736004555134
2022/01/02 14:00,0.0021508878315952074,0.7208791208791209,0.9262896737611402,0.0021508878315952074
2022/01/02 15:00,0.00013422085402571497,0.6593406593406593,0.9320662764303711,0.00013422085402571497
2022/01/02 16:00,0.0004941167428429978,0.47912087912087914,0.9447104299779272,0.0004941167428429978
2022/01/02 17:00,0.0023852628677280253,0.27252747252747256,0.9494972599738145,0.0023852628677280253
2022/01/02 18:00,0.002223804509503195,0.1854945054945055,0.9541235924771772,0.002223804509503195
2022/01/02 19:00,0.05260402060978651,0.08461538461538462,0.9607831101002499,0.05260402060978651
2022/01/02 20:00,0.07187485691404044,0.10835164835164836,0.9600352945689208,0.07187485691404044
2022/01/02 21:00,0.22604154734807186,0.210989010989011,0.961746520116101,0.22604154734807186
2022/01/02 22:00,0.13229153289494464,0.23076923076923078,0.9600080880273271,0.13229153289494464
2022/01/02 23:00,0.061979022055099225,0.2571428571428572,0.9604686046832746,0.061979022055099225
2022/01/03 00:00,0.15781237016274038,0.3318681318681319,0.9725374198579951,0.15781237016274038
2022/01/03 01:00,0.07135402350041196,0.36483516483516487,0.9768610327919118,0.07135402350041196
2022/01/03 02:00,0.07760402446395377,0.4,0.9807334763626405,0.07760402446395377
2022/01/03 03:00,0.12343736486326042,0.4571428571428572,0.9827450122629262,0.12343736486326042
2022/01/03 04:00,0.03817693505227748,0.45054945054945056,0.9887066212168816,0.03817693505227748
2022/01/03 05:00,0.10520819538626346,0.46593406593406594,0.989690563050734,0.10520819538626346
2022/01/03 06:00,0.19218737546222037,0.45054945054945056,0.9865711363451655,0.19218737546222037
2022/01/03 07:00,0.14114570092662887,0.454945054945055,0.9802949778510858,0.14114570092662887
2022/01/03 08:00,0.3255207293511124,0.5780219780219781,0.9751248842493578,0.3255207293511124
2022/01/03 09:00,0.2687498872656076,0.6307692307692309,0.9608676628748898,0.2687498872656076
2022/01/03 10:00,0.17916654012150826,0.6813186813186813,0.9465288152918201,0.17916654012150826
2022/01/03 11:00,0.136979033617601,0.7076923076923077,0.9367650473628449,0.136979033617601
2022/01/03 12:00,0.3140623942512858,0.7978021978021979,0.9427130462889245,0.3140623942512858
2022/01/03 13:00,0.07187485691404044,0.8131868131868132,0.9448563738771197,0.07187485691404044
2022/01/03 14:00,0.0006092209272548929,0.7648351648351649,0.9489203906894162,0.0006092209272548929
2022/01/03 15:00,0.0004581792373026324,0.6747252747252748,0.9577335882078928,0.0004581792373026324
2022/01/03 16:00,0.00026442920743283615,0.6087912087912088,0.9656495826111232,0.00026442920743283615
2022/01/03 17:00,0.004479013190514533,0.4571428571428572,0.9704355606375155,0.004479013190514533
2022/01/03 18:00,0.025937349832008096,0.34505494505494505,0.9732175199852482,0.025937349832008096
2022/01/03 19:00,0.049374853445289905,0.2835164835164835,0.9765977887716211,0.049374853445289905
2022/01/03 20:00,0.21302071200735975,0.3186813186813187,0.977068701049387,0.21302071200735975
2022/01/03 21:00,0.3437498988281094,0.3318681318681319,0.975813568639207,0.3437498988281094
2022/01/03 22:00,0.13177069948131614,0.36043956043956044,0.969426273404216,0.13177069948131614
2022/01/03 23:00,0.14843736871742766,0.4307692307692308,0.9767968116640241,0.14843736871742766
2022/01/04 00:00,0.1572915367491119,0.5032967032967033,0.9793221281379745,0.1572915367491119
2022/01/04 01:00,0.10781236245440588,0.5538461538461539,0.9757141759327888,0.10781236245440588
2022/01/04 02:00,0.07187485691404044,0.5868131868131868,0.9727574075989904,0.07187485691404044
2022/01/04 03:00,0.11302069659069072,0.6263736263736264,0.9741724908135688,0.11302069659069072
2022/01/04 04:00,0.061979022055099225,0.632967032967033,0.970107316865914,0.061979022055099225
2022/01/04 05:00,0.17968737353513672,0.6175824175824176,0.9723058157162237,0.17968737353513672
2022/01/04 06:00,0.18645820791230702,0.5428571428571429,0.9688683163179358,0.18645820791230702
2022/01/04 07:00,0.3151040610785428,0.6285714285714286,0.9635054623078189,0.3151040610785428
2022/01/04 08:00,0.21770821273001612,0.6615384615384616,0.9451795551526524,0.21770821273001612
2022/01/04 09:00,0.059374854986956806,0.6153846153846154,0.9269728127258996,0.059374854986956806
2022/01/04 10:00,0.03265610086781555,0.5802197802197803,0.9206725093978466,0.03265610086781555
2022/01/04 11:00,0.10729152904077739,0.5978021978021978,0.9185476326783003,0.10729152904077739
2022/01/04 12:00,0.013906097977190104,0.5494505494505495,0.9116942444067644,0.013906097977190104
2022/01/04 13:00,0.11458319683157618,0.5758241758241759,0.94213827296961,0.11458319683157618
2022/01/04 14:00,0.09843736100909316,0.5362637362637362,0.9464904915647644,0.09843736100909316
2022/01/04 15:00,0.07031235667315498,0.4835164835164836,0.948275504993281,0.07031235667315498
2022/01/04 16:00,8.63041799718944e-05,0.3340659340659341,0.9535886584342333,8.63041799718944e-05
2022/01/04 17:00,0.0002738042088781489,0.23296703296703297,0.9565443290025649,0.0002738042088781489
2022/01/04 18:00,0.0007238042782531594,0.2054945054945055,0.9675836650590411,0.0007238042782531594
2022/01/04 19:00,0.014479014732181437,0.19692307692307692,0.9783007538184741,0.014479014732181437
2022/01/04 20:00,0.053645687437043475,0.17186813186813188,0.9881242617190826,0.053645687437043475
2022/01/04 21:00,0.3197915618011991,0.3142857142857143,0.9925956286408519,0.3197915618011991
2022/01/04 22:00,0.17552070622610885,0.34285714285714286,0.9882639021297638,0.17552070622610885
2022/01/04 23:00,0.12499986510414586,0.35604395604395606,0.9893520891768759,0.12499986510414586
2022/01/05 00:00,0.15520820309459796,0.39560439560439564,0.9956019790350427,0.15520820309459796
2022/01/05 01:00,0.05135402041707814,0.4197802197802198,0.9965565930664858,0.05135402041707814
2022/01/05 02:00,0.220833213211787,0.5230769230769231,0.9970583886609226,0.220833213211787
2022/01/05 03:00,0.2666665536110937,0.6483516483516484,0.9918049147821612,0.2666665536110937
2022/01/05 04:00,0.3135415608376573,0.7890109890109891,0.9851263155142175,0.3135415608376573
2022/01/05 05:00,0.21041654493921733,0.8615384615384616,0.9759900017498756,0.21041654493921733
2022/01/05 06:00,0.1677082050216816,0.7912087912087913,0.9712838585553358,0.1677082050216816
2022/01/05 07:00,0.21249987859373126,0.8087912087912088,0.9684215811002127,0.21249987859373126
2022/01/05 08:00,0.3536457336870506,0.9142857142857144,0.9598472682741066,0.3536457336870506
2022/01/05 09:00,0.19270820887584886,0.9318681318681319,0.9367406897675092,0.19270820887584886
2022/01/05 10:00,0.07135402350041196,0.942857142857143,0.9195886203150667,0.07135402350041196
2022/01/05 11:00,0.02104151574390034,0.8483516483516484,0.9172761719308491,0.02104151574390034
2022/01/05 12:00,0.041093602168597,0.7428571428571429,0.9504987866151346,0.041093602168597
2022/01/05 13:00,0.04979152017619269,0.6197802197802198,0.9608392178819775,0.04979152017619269
2022/01/05 14:00,0.09218736004555134,0.5626373626373626,0.9622485780238138,0.09218736004555134
2022/01/05 15:00,0.10104152807723558,0.5318681318681319,0.9679033334619797,0.10104152807723558
2022/01/05 16:00,0.0341144344259753,0.44835164835164837,0.9689388568741112,0.0341144344259753
2022/01/05 17:00,0.00041390839714421123,0.2835164835164835,0.9763075008416576,0.00041390839714421123
2022/01/05 18:00,0.017864431920766585,0.2010989010989011,0.9865235171873761,0.017864431920766585
2022/01/05 19:00,0.052031103854795174,0.1920879120879121,0.9893566374418991,0.052031103854795174
2022/01/05 20:00,0.4057290750498991,0.37142857142857144,0.989524633559644,0.4057290750498991
2022/01/05 21:00,0.22291654686630094,0.4571428571428572,0.9791180227670296,0.22291654686630094
2022/01/05 22:00,0.07760402446395377,0.4703296703296704,0.9772812993179782,0.07760402446395377
2022/01/05 23:00,0.21197904518010277,0.5274725274725275,0.979727864171834,0.21197904518010277
2022/01/06 00:00,0.12447903169051738,0.5384615384615385,0.9818321785798935,0.12447903169051738
2022/01/06 01:00,0.21562487907550218,0.621978021978022,0.9854174145246847,0.21562487907550218
2022/01/06 02:00,0.3005207254969452,0.7626373626373627,0.9878969039106286,0.3005207254969452
2022/01/06 03:00,0.11249986317706223,0.8087912087912088,0.9787709985892291,0.11249986317706223
2022/01/06 04:00,0.057812354746071354,0.810989010989011,0.9746129469144679,0.057812354746071354
2022/01/06 05:00,0.08177069177298164,0.6593406593406593,0.9748969001694013,0.08177069177298164
2022/01/06 06:00,0.17239570574433796,0.6351648351648352,0.9716179836423865,0.17239570574433796
2022/01/06 07:00,0.14531236823565674,0.665934065934066,0.9641290850353421,0.14531236823565674
2022/01/06 08:00,0.2729165545746355,0.6945054945054946,0.9574175217323863,0.2729165545746355
2022/01/06 09:00,0.2343748819661276,0.7472527472527473,0.9395747130450136,0.2343748819661276
2022/01/06 10:00,0.2963540581879173,0.7846153846153847,0.9173128308753218,0.2963540581879173
2022/01/06 11:00,0.022083182571157312,0.654945054945055,0.872167573039119,0.022083182571157312
2022/01/06 12:00,0.0014894293962870318,0.6021978021978023,0.8788783156746041,0.0014894293962870318
2022/01/06 13:00,0.06510402253687014,0.6065934065934067,0.917879476641284,0.06510402253687014
2022/01/06 14:00,3.297083841633759e-05,0.567032967032967,0.9197962099132109,3.297083841633759e-05
2022/01/06 15:00,0.004583179873240231,0.48791208791208796,0.9266433519870259,0.004583179873240231
2022/01/06 16:00,0.014791514780358526,0.4285714285714286,0.9393483023826902,0.014791514780358526
2022/01/06 17:00,2.3960420360564805e-05,0.2989010989010989,0.9566704395462746,2.3960420360564805e-05
2022/01/06 18:00,0.005416513335045806,0.1920879120879121,0.9719467404899773,0.005416513335045806
2022/01/06 19:00,0.05312485402341499,0.07824175824175825,0.9817475620461481,0.05312485402341499
2022/01/06 20:00,0.04593735291534191,0.08923076923076924,0.9810600764891881,0.04593735291534191
2022/01/06 21:00,0.22552071393444337,0.1942857142857143,0.980934712573843,0.22552071393444337
2022/01/06 22:00,0.08124985835935317,0.201978021978022,0.976258414415905,0.08124985835935317
2022/01/06 23:00,0.06302068888235621,0.23076923076923078,0.9783970423112018,0.06302068888235621
2022/01/07 00:00,0.14687486847654221,0.2989010989010989,0.9839109411799531,0.14687486847654221
2022/01/07 01:00,0.27708322188366336,0.421978021978022,0.990696922216422,0.27708322188366336
2022/01/07 02:00,0.3197915618011991,0.5714285714285715,0.9842813391916754,0.3197915618011991
2022/01/07 03:00,0.26822905385197915,0.6945054945054946,0.9738059116488436,0.26822905385197915
2022/01/07 04:00,0.03296860091599264,0.6857142857142857,0.9624590700473205,0.03296860091599264
2022/01/07 05:00,0.04229151901994251,0.6835164835164835,0.9609802142131988,0.04229151901994251
2022/01/07 06:00,0.09583319394095073,0.621978021978022,0.9589069894148576,0.09583319394095073
2022/01/07 07:00,0.13906236727211493,0.6505494505494506,0.9561363081519236,0.13906236727211493
2022/01/07 08:00,0.22395821369355792,0.7252747252747254,0.9476072393414258,0.22395821369355792
2022/01/07 09:00,0.3708332363367906,0.8307692307692308,0.9298111949547068,0.3708332363367906
2022/01/07 10:00,0.06458318912324165,0.7296703296703297,0.8750410463390353,0.06458318912324165
2022/01/07 11:00,0.026249849880185187,0.5934065934065934,0.857873421859486,0.026249849880185187
2022/01/07 12:00,0.01234359773630465,0.47252747252747257,0.887945242668466,0.01234359773630465
2022/01/07 13:00,0.003682138067662952,0.4593406593406594,0.9122579919055667,0.003682138067662952
2022/01/07 14:00,0.002661304576951122,0.4395604395604396,0.9345862589700324,0.002661304576951122
2022/01/07 15:00,0.045364436160350574,0.4175824175824176,0.9533241862426246,0.045364436160350574
2022/01/07 16:00,0.00010192918238074894,0.3516483516483517,0.9560737581594285,0.00010192918238074894
2022/01/07 17:00,2.984583793456668e-05,0.24615384615384617,0.9622371933273226,2.984583793456668e-05
2022/01/07 18:00,0.02145818247480313,0.08263736263736264,0.9670711826531035,0.02145818247480313
2022/01/07 19:00,0.013437347904924467,0.058681318681318685,0.9718221747185058,0.013437347904924467
2022/01/07 20:00,0.12916653241317372,0.10703296703296704,0.9732864875858127,0.12916653241317372
2022/01/07 21:00,0.15468736968096947,0.17384615384615384,0.9700360620229496,0.15468736968096947
2022/01/07 22:00,0.21145821176647428,0.27032967032967037,0.9678964740448919,0.21145821176647428
2022/01/07 23:00,0.26458321995657974,0.39340659340659345,0.9808216165110033,0.26458321995657974
2022/01/08 00:00,0.09270819345917983,0.4153846153846154,0.975837393522597,0.09270819345917983
2022/01/08 01:00,0.11614569707246163,0.4703296703296704,0.978748527200761,0.11614569707246163
2022/01/08 02:00,0.10156236149086406,0.5186813186813187,0.9810189199866622,0.10156236149086406
2022/01/08 03:00,0.13124986606768768,0.5692307692307693,0.9792646914640233,0.13124986606768768
2022/01/08 04:00,0.04942693678665275,0.5868131868131868,0.9762111517084765,0.04942693678665275
2022/01/08 05:00,0.05067693697936111,0.5494505494505495,0.9754568297452516,0.05067693697936111
2022/01/08 06:00,0.10572902879989193,0.5274725274725275,0.9734787610224838,0.10572902879989193
2022/01/08 07:00,0.5416665960069336,0.6813186813186813,0.9693568447051938,0.5416665960069336
2022/01/08 08:00,0.12708319875865978,0.6175824175824176,0.9376753019207613,0.12708319875865978
2022/01/08 09:00,0.17135403891708098,0.654945054945055,0.926070615493915,0.17135403891708098
2022/01/08 10:00,0.1807290403623937,0.6835164835164835,0.9056154815618328,0.1807290403623937
2022/01/08 11:00,0.05140610375844099,0.6615384615384616,0.8741526844864025,0.05140610375844099
2022/01/08 12:00,0.04802068656985584,0.621978021978022,0.8786606065130871,0.04802068656985584
2022/01/08 13:00,0.029635267068770337,0.6131868131868132,0.897101192273671,0.029635267068770337
2022/01/08 14:00,0.00016859585932519497,0.589010989010989,0.8978020144566909,0.00016859585932519497
2022/01/08 15:00,0.006666513527754169,0.5428571428571429,0.9096927330087218,0.006666513527754169
2022/01/08 16:00,3.672083899446268e-05,0.28791208791208794,0.9135269103741962,3.672083899446268e-05
2022/01/08 17:00,4.7293757291120914e-05,0.2285714285714286,0.9366755671182128,4.7293757291120914e-05
2022/01/08 18:00,0.007916513720462532,0.1523076923076923,0.9516243666449704,0.007916513720462532
2022/01/08 19:00,0.029479017044681793,0.08131868131868132,0.9567504703911741,0.029479017044681793
2022/01/08 20:00,0.06770818960501257,0.08901098901098901,0.9565555249628638,0.06770818960501257
2022/01/08 21:00,0.13229153289494464,0.12835164835164836,0.954240657890844,0.13229153289494464
2022/01/08 22:00,0.03348943432962112,0.13032967032967033,0.9533473884351864,0.03348943432962112
2022/01/08 23:00,0.07447902398218287,0.16505494505494506,0.9599400069324396,0.07447902398218287
2022/01/09 00:00,0.03463526783960379,0.17824175824175825,0.9594195492095644,0.03463526783960379
2022/01/09 01:00,0.22291654686630094,0.2835164835164835,0.9646323272222352,0.22291654686630094
2022/01/09 02:00,0.20937487811196034,0.38021978021978026,0.9589631500981616,0.20937487811196034
2022/01/09 03:00,0.09531236052732225,0.421978021978022,0.9477507387950617,0.09531236052732225
2022/01/09 04:00,0.025989433173370945,0.4197802197802198,0.9410135109506154,0.025989433173370945
2022/01/09 05:00,0.027291516707442155,0.4021978021978022,0.9389961726252228,0.027291516707442155
2022/01/09 06:00,0.1171873638997186,0.39340659340659345,0.9374202341971968,0.1171873638997186
2022/01/09 07:00,0.15156236919919858,0.45054945054945056,0.9267696643190637,0.15156236919919858
2022/01/09 08:00,0.06458318912324165,0.443956043956044,0.9084374391216771,0.06458318912324165
2022/01/09 09:00,0.13854153385848644,0.4945054945054945,0.8979924647525659,0.13854153385848644
2022/01/09 10:00,0.1104165295225483,0.4417582417582418,0.8722372741004066,0.1104165295225483
2022/01/09 11:00,0.02104151574390034,0.3516483516483517,0.8509027847513496,0.02104151574390034
2022/01/09 12:00,0.0008123459585700018,0.3076923076923077,0.8687698086156216,0.0008123459585700018
2022/01/09 13:00,7.536667828569623e-05,0.2967032967032967,0.8915042288047612,7.536667828569623e-05
2022/01/09 14:00,0.007760263696373986,0.28791208791208794,0.9160437271356685,0.007760263696373986
2022/01/09 15:00,0.0001201583518577459,0.23296703296703297,0.9276163027675596,0.0001201583518577459
2022/01/09 16:00,6.130417611772714e-05,0.1610989010989011,0.933707445043431,6.130417611772714e-05
2022/01/09 17:00,3.151250485817783e-05,0.13076923076923078,0.9449410689546903,3.151250485817783e-05
2022/01/09 18:00,0.02656234992836228,0.07824175824175825,0.9618961325894714,0.02656234992836228
2022/01/09 19:00,0.05260402060978651,0.05120879120879121,0.9672834900785292,0.05260402060978651
2022/01/09 20:00,0.06770818960501257,0.07296703296703297,0.9714162703929498,0.06770818960501257
2022/01/09 21:00,0.0901040263910374,0.11494505494505496,0.9743015959561303,0.0901040263910374
2022/01/09 22:00,0.15468736968096947,0.1874725274725275,0.9843064943533567,0.15468736968096947
2022/01/09 23:00,0.11145819634980526,0.2351648351648352,0.9915095111080355,0.11145819634980526
2022/01/10 00:00,0.06510402253687014,0.26593406593406593,0.9958076931683423,0.06510402253687014
2022/01/10 01:00,0.14270820116751434,0.3340659340659341,0.9963512961395061,0.14270820116751434
2022/01/10 02:00,0.2859373899153476,0.4681318681318682,0.9941681743221343,0.2859373899153476
2022/01/10 03:00,0.13958320068574342,0.5208791208791209,0.9867076504805818,0.13958320068574342
